OBJECTID,ORIG_FID,ORIG_LEN,ORIG_SEQ,RASTERVALU,x_coordinate,y_coordinate
11372,1,75377.19075,4947,657.8632202,-79.16007395,36.07886161
11373,1,75392.43078,4948,657.4869995,-79.15994784,36.07881854
11374,1,75407.67082,4949,657.1992798,-79.15982652,36.07876731
11375,1,75422.91085,4950,656.7889404,-79.15970546,36.07871564
11376,1,75438.15088,4951,656.6236572,-79.1595844,36.07866398
11377,1,75453.39091,4952,656.1724854,-79.15946549,36.07860952
11378,1,75468.63094,4953,655.5357666,-79.1593545,36.07854473
11379,1,75483.87097,4954,654.8662109,-79.15924352,36.07847995
11380,1,75499.111,4955,654.1372681,-79.15913253,36.07841517
11381,1,75514.35103,4956,653.5974731,-79.15902154,36.07835039
11382,1,75529.59106,4957,653.0601807,-79.15891056,36.07828561
11383,1,75544.83109,4958,652.3963013,-79.15880392,36.07821628
11384,1,75560.07112,4959,651.7547607,-79.15869823,36.07814594
11385,1,75575.31115,4960,651.4824829,-79.15859255,36.0780756
11386,1,75590.55118,4961,651.4121094,-79.15848687,36.07800527
11387,1,75605.79121,4962,651.4242554,-79.15838155,36.07793459
11388,1,75621.03124,4963,651.085022,-79.15828072,36.07785975
11389,1,75636.27127,4964,650.6349487,-79.15817989,36.0777849
11390,1,75651.5113,4965,650.4614868,-79.15807906,36.07771005
11391,1,75666.75133,4966,650.12854,-79.15797823,36.07763521
11392,1,75681.99136,4967,649.9057617,-79.1578774,36.07756036
11393,1,75697.23139,4968,649.5279541,-79.15777657,36.07748551
11394,1,75712.47142,4969,649.2522583,-79.15767574,36.07741067
11395,1,75727.71146,4970,648.8110962,-79.15757491,36.07733582
11396,1,75742.95149,4971,648.3450928,-79.15747408,36.07726097
11397,1,75758.19152,4972,647.9208984,-79.15737326,36.07718612
11398,1,75773.43155,4973,647.4885254,-79.15727218,36.0771115
11399,1,75788.67158,4974,647.0161133,-79.15716795,36.07703976
11400,1,75803.91161,4975,646.1411743,-79.15706372,36.07696802
11401,1,75819.15164,4976,645.0888672,-79.15695949,36.07689628
11402,1,75834.39167,4977,644.4024048,-79.15685526,36.07682454
11403,1,75849.6317,4978,644.1915894,-79.15675103,36.07675281
11404,1,75864.87173,4979,644.0107422,-79.15664332,36.07668453
11405,1,75880.11176,4980,627.4473267,-79.15653495,36.07661691
11406,1,75895.35179,4981,623.2796021,-79.15642659,36.07654929
11407,1,75910.59182,4982,623.4588623,-79.15631823,36.07648167
11408,1,75925.83185,4983,622.6331177,-79.15620987,36.07641404
11409,1,75941.07188,4984,643.3123169,-79.15609367,36.07635583
11410,1,75956.31191,4985,642.5685425,-79.15597539,36.0763001
11411,1,75971.55194,4986,642.1062622,-79.15585712,36.07624437
11412,1,75986.79197,4987,641.8630371,-79.15573885,36.07618865
11413,1,76002.032,4988,641.4215088,-79.15561768,36.0761375
11414,1,76017.27203,4989,640.4220581,-79.1554925,36.0760927
11415,1,76032.51207,4990,639.6141968,-79.15536732,36.0760479
11416,1,76047.7521,4991,639.3240356,-79.15524214,36.0760031
11417,1,76062.99213,4992,640.0567627,-79.15511696,36.07595829
11418,1,76078.23216,4993,637.3587036,-79.15498728,36.07592331
11419,1,76093.47219,4994,636.2788696,-79.15485618,36.07589144
11420,1,76108.71222,4995,635.3914795,-79.15472508,36.07585956
11421,1,76123.95225,4996,634.0418701,-79.15459398,36.07582769
11422,1,76139.19228,4997,633.6112061,-79.15446288,36.07579582
11423,1,76154.43231,4998,632.9103394,-79.15433062,36.07576762
11424,1,76169.67234,4999,632.786499,-79.1541966,36.07574506
11425,1,76184.91237,5000,632.3154907,-79.15406257,36.07572251
11426,1,76200.1524,5001,632.4815674,-79.15392854,36.07569995
11427,1,76215.39243,5002,634.8816528,-79.15379451,36.0756774
11428,1,76230.63246,5003,635.9124146,-79.15366048,36.07565484
11429,1,76245.87249,5004,634.4234619,-79.15352645,36.07563229
11430,1,76261.11252,5005,632.7626343,-79.15339115,36.07561558
11431,1,76276.35255,5006,632.2366943,-79.15325564,36.07559983
11432,1,76291.59258,5007,632.3922119,-79.15312013,36.07558408
11433,1,76306.83261,5008,632.4544678,-79.15298462,36.07556832
11434,1,76322.07264,5009,632.524292,-79.15284911,36.07555257
11435,1,76337.31267,5010,632.0551147,-79.1527136,36.07553682
11436,1,76352.55271,5011,631.4718628,-79.15257809,36.07552107
11437,1,76367.79274,5012,630.5876465,-79.15244258,36.07550532
11438,1,76383.03277,5013,629.7307739,-79.15230707,36.07548957
11439,1,76398.2728,5014,628.4538574,-79.15217382,36.07546452
11440,1,76413.51283,5015,628.4145508,-79.15204099,36.07543773
11441,1,76428.75286,5016,629.772644,-79.15190816,36.07541094
11442,1,76443.99289,5017,628.4088745,-79.15177533,36.07538415
11443,1,76459.23292,5018,626.5668945,-79.1516425,36.07535736
11444,1,76474.47295,5019,625.3915405,-79.15150967,36.07533057
11445,1,76489.71298,5020,624.0953979,-79.15137684,36.07530378
11446,1,76504.95301,5021,623.4002686,-79.15124476,36.07527492
11447,1,76520.19304,5022,623.7340698,-79.15111507,36.07523949
11448,1,76535.43307,5023,623.2068481,-79.15098537,36.07520405
11449,1,76550.6731,5024,623.2150269,-79.15085568,36.07516862
11450,1,76565.91313,5025,623.1618042,-79.15072598,36.07513319
11451,1,76581.15316,5026,622.1953735,-79.15059629,36.07509775
11452,1,76596.39319,5027,622.9557495,-79.15046659,36.07506232
11453,1,76611.63322,5028,622.2548218,-79.15034492,36.07501216
11454,1,76626.87325,5029,622.8407593,-79.15022503,36.07495874
11455,1,76642.11328,5030,622.8864136,-79.15010513,36.07490533
11456,1,76657.35331,5031,623.8306274,-79.14998524,36.07485191
11457,1,76672.59335,5032,623.4071655,-79.14986534,36.0747985
11458,1,76687.83338,5033,621.7548218,-79.14974544,36.07474508
11459,1,76703.07341,5034,621.0182495,-79.14962555,36.07469167
11460,1,76718.31344,5035,620.5065308,-79.14951233,36.07462965
11461,1,76733.55347,5036,620.5412598,-79.14940062,36.07456568
11462,1,76748.7935,5037,620.0308228,-79.14928891,36.07450171
11463,1,76764.03353,5038,619.4313354,-79.1491772,36.07443774
11464,1,76779.27356,5039,619.6034546,-79.14906549,36.07437378
11465,1,76794.51359,5040,619.9631348,-79.14895378,36.07430981
11466,1,76809.75362,5041,619.6919556,-79.14884631,36.07424127
11467,1,76824.99365,5042,619.2643433,-79.14873896,36.0741726
11468,1,76840.23368,5043,618.8844604,-79.14863161,36.07410393
11469,1,76855.47371,5044,618.4133301,-79.14852425,36.07403527
11470,1,76870.71374,5045,617.9346313,-79.1484169,36.0739666
11471,1,76885.95377,5046,617.4241943,-79.14830955,36.07389793
11472,1,76901.1938,5047,616.9493408,-79.14820219,36.07382926
11473,1,76916.43383,5048,616.3831177,-79.14809484,36.0737606
11474,1,76931.67386,5049,615.7843628,-79.14798748,36.07369193
11475,1,76946.91389,5050,615.2079468,-79.14787902,36.07362446
11476,1,76962.15392,5051,613.6251221,-79.14776714,36.07356069
11477,1,76977.39395,5052,612.7248535,-79.14765525,36.07349692
11478,1,76992.63399,5053,611.8190308,-79.14754337,36.07343316
11479,1,77007.87402,5054,610.4901123,-79.14743148,36.07336939
11480,1,11917.70384,783,717.5094604,-79.68988613,36.09084779
11481,1,11932.94387,784,716.9024048,-79.68979189,36.09092804
11482,1,11948.1839,785,716.3521118,-79.68969764,36.09100828
11483,1,11963.42393,786,715.496582,-79.6896034,36.09108852
11484,1,11978.66396,787,714.8370972,-79.68950915,36.09116876
11485,1,11993.90399,788,713.6470337,-79.68941248,36.09124701
11486,1,12009.14402,789,712.6582642,-79.68931129,36.09132152
11487,1,12024.38405,790,711.3925781,-79.68921009,36.09139603
11488,1,12039.62408,791,710.9411621,-79.6891089,36.09147054
11489,1,12054.86411,792,711.140564,-79.68900771,36.09154505
11490,1,12070.10414,793,711.1560669,-79.68890651,36.09161957
11491,1,12085.34417,794,710.5884399,-79.68880532,36.09169408
11492,1,12100.5842,795,709.7939453,-79.68870413,36.09176859
11493,1,12115.82423,796,708.6746216,-79.6885961,36.09183647
11494,1,12131.06426,797,708.2194214,-79.68848716,36.09190348
11495,1,12146.30429,798,705.2565308,-79.68837822,36.09197048
11496,1,12161.54432,799,702.9708862,-79.68826929,36.09203748
11497,1,12176.78435,800,702.9920044,-79.68816035,36.09210449
11498,1,12192.02438,801,703.1286621,-79.68805142,36.09217149
11499,1,12207.26441,802,704.5473022,-79.68794248,36.0922385
11500,1,12222.50445,803,706.22229,-79.68783354,36.0923055
11501,1,12237.74448,804,706.6604004,-79.6877212,36.09236851
11502,1,12252.98451,805,697.9807129,-79.68760479,36.09242673
11503,1,12268.22454,806,683.0192871,-79.68748838,36.09248495
11504,1,12283.46457,807,681.6994019,-79.68737197,36.09254317
11505,1,12298.7046,808,685.6868896,-79.68725556,36.09260139
11506,1,12313.94463,809,706.0563965,-79.68713915,36.09265961
11507,1,12329.18466,810,705.9781494,-79.68702274,36.09271784
11508,1,12344.42469,811,706.6100464,-79.68690633,36.09277606
11509,1,12359.66472,812,707.1154175,-79.68678992,36.09283428
11510,1,12374.90475,813,707.0123291,-79.68667058,36.09288811
11511,1,12390.14478,814,706.654541,-79.68654654,36.09293493
11512,1,12405.38481,815,705.90979,-79.6864225,36.09298175
11513,1,12420.62484,816,706.4858398,-79.68629846,36.09302857
11514,1,12435.86487,817,706.180542,-79.68617442,36.09307539
11515,1,12451.1049,818,707.1790771,-79.68605039,36.09312221
11516,1,12466.34493,819,707.6181641,-79.68592635,36.09316902
11517,1,12481.58496,820,709.0431519,-79.68580231,36.09321584
11518,1,12496.82499,821,710.4718628,-79.68567827,36.09326266
11519,1,12512.06502,822,711.7109375,-79.68555423,36.09330948
11520,1,12527.30505,823,712.7394409,-79.68543019,36.0933563
11521,1,12542.54509,824,713.0715332,-79.68530615,36.09340312
11522,1,12557.78512,825,713.9082642,-79.68518211,36.09344993
11523,1,12573.02515,826,711.2359619,-79.68505808,36.09349675
11524,1,12588.26518,827,711.6821899,-79.68493404,36.09354357
11525,1,12603.50521,828,712.1956177,-79.68481,36.09359039
11526,1,12618.74524,829,710.9658813,-79.68468596,36.09363721
11527,1,12633.98527,830,710.8025513,-79.68456192,36.09368403
11528,1,12649.2253,831,710.2347412,-79.68443788,36.09373084
11529,1,12664.46533,832,708.8606567,-79.68431384,36.09377766
11530,1,12679.70536,833,708.0496216,-79.68418946,36.09382387
11531,1,12694.94539,834,706.5231323,-79.68406455,36.09386914
11532,1,12710.18542,835,705.0552368,-79.68393963,36.09391442
11533,1,12725.42545,836,704.1038818,-79.68381472,36.09395969
11534,1,12740.66548,837,704.2717896,-79.6836898,36.09400496
11535,1,12755.90551,838,704.439209,-79.68356489,36.09405023
11536,1,12771.14554,839,705.5057983,-79.68343997,36.0940955
11537,1,12786.38557,840,706.8499146,-79.68331506,36.09414077
11538,1,12801.6256,841,707.1206055,-79.68319014,36.09418605
11539,1,12816.86563,842,707.6575317,-79.68306523,36.09423132
11540,1,12832.10566,843,708.0202026,-79.68294031,36.09427659
11541,1,12847.34569,844,708.357666,-79.6828154,36.09432186
11542,1,12862.58573,845,708.8231812,-79.68269048,36.09436713
11543,1,12877.82576,846,709.0567627,-79.68256557,36.0944124
11544,1,12893.06579,847,709.1911011,-79.68244065,36.09445767
11545,1,12908.30582,848,709.6303711,-79.68231574,36.09450294
11546,1,12923.54585,849,710.0550537,-79.68219082,36.09454822
11547,1,12938.78588,850,710.3735352,-79.68206591,36.09459349
11548,1,12954.02591,851,710.9043579,-79.68194099,36.09463876
11549,1,12969.26594,852,711.4243164,-79.68181608,36.09468403
11550,1,12984.50597,853,711.5348511,-79.68169116,36.0947293
11551,1,12999.746,854,711.8232422,-79.68156625,36.09477457
11552,1,13014.98603,855,712.1583862,-79.68144084,36.09481893
11553,1,13030.22606,856,712.4915771,-79.68131486,36.09486224
11554,1,13045.46609,857,712.8005371,-79.68118889,36.09490554
11555,1,13060.70612,858,713.1723022,-79.68106291,36.09494885
11556,1,13075.94615,859,713.5715942,-79.68093693,36.09499215
11557,1,13091.18618,860,713.8648682,-79.68081095,36.09503546
11558,1,13106.42621,861,714.2382202,-79.68068498,36.09507877
11559,1,13121.66624,862,714.4846191,-79.680559,36.09512207
11560,1,13136.90627,863,714.8994141,-79.68043302,36.09516538
11561,1,13152.1463,864,715.1432495,-79.68030704,36.09520868
11562,1,13167.38633,865,715.4586792,-79.68018107,36.09525199
11563,1,13182.62637,866,715.7071533,-79.68005509,36.09529529
11564,1,13197.8664,867,715.9961548,-79.67992911,36.0953386
11565,1,13213.10643,868,716.2987671,-79.67980314,36.09538191
11566,1,13228.34646,869,716.6513062,-79.67967716,36.09542521
11567,1,13243.58649,870,717.0546875,-79.67955118,36.09546852
11568,1,13258.82652,871,717.4769287,-79.6794252,36.09551182
11569,1,13274.06655,872,717.8393555,-79.67929923,36.09555513
11570,1,13289.30658,873,718.272644,-79.67917325,36.09559843
11571,1,13304.54661,874,718.7036743,-79.67904727,36.09564174
11572,1,13319.78664,875,719.0458374,-79.67892129,36.09568504
11573,1,13335.02667,876,719.4390869,-79.67879532,36.09572835
11574,1,13350.2667,877,719.842041,-79.67866934,36.09577166
11575,1,13365.50673,878,720.3149414,-79.67854336,36.09581496
11576,1,13380.74676,879,720.7127075,-79.67841738,36.09585827
11577,1,13395.98679,880,721.0621948,-79.67829141,36.09590157
11578,1,13411.22682,881,721.5106812,-79.67816543,36.09594488
11579,1,13426.46685,882,721.9058228,-79.67803945,36.09598818
11580,1,13441.70688,883,722.3084106,-79.67791347,36.09603149
11581,1,13456.94691,884,722.6535645,-79.6777875,36.09607479
11582,1,13472.18694,885,723.0089111,-79.67766152,36.0961181
11583,1,13487.42697,886,723.3495483,-79.67753554,36.0961614
11584,1,13502.66701,887,723.7294922,-79.67740957,36.09620471
11585,1,13517.90704,888,724.0847168,-79.67728359,36.09624801
11586,1,13533.14707,889,724.3579102,-79.67715761,36.09629132
11587,1,13548.3871,890,724.739624,-79.67703163,36.09633462
11588,1,13563.62713,891,725.1273804,-79.67690566,36.09637793
11589,1,13578.86716,892,725.5083618,-79.67677968,36.09642123
11590,1,13594.10719,893,725.7877197,-79.6766537,36.09646454
11591,1,13609.34722,894,726.2702026,-79.67652772,36.09650784
11592,1,13624.58725,895,726.6550903,-79.67640175,36.09655115
11593,1,13639.82728,896,726.9660034,-79.67627577,36.09659446
11594,1,13655.06731,897,727.4435425,-79.67614979,36.09663776
11595,1,13670.30734,898,727.9459839,-79.67602381,36.09668106
11596,1,13685.54737,899,728.130127,-79.67589784,36.09672437
11597,1,13700.7874,900,728.4538574,-79.67577186,36.09676767
11598,1,13716.02743,901,728.8898926,-79.67564588,36.09681098
11599,1,13731.26746,902,729.2318115,-79.6755199,36.09685428
11600,1,13746.50749,903,729.6220703,-79.67539393,36.09689759
11601,1,13761.74752,904,729.9746704,-79.67526795,36.09694089
11602,1,13776.98755,905,730.2794189,-79.67514197,36.0969842
11603,1,13792.22758,906,730.6514893,-79.675016,36.0970275
11604,1,13807.46761,907,730.9924927,-79.67489002,36.09707081
11605,1,13822.70765,908,731.3890991,-79.67476404,36.09711411
11606,1,13837.94768,909,731.8102417,-79.67463806,36.09715742
11607,1,13853.18771,910,732.1445313,-79.67451209,36.09720072
11608,1,13868.42774,911,732.5117798,-79.67438611,36.09724403
11609,1,13883.66777,912,732.901123,-79.67426013,36.09728733
11610,1,13898.9078,913,733.2474365,-79.67413415,36.09733064
11611,1,13914.14783,914,733.6134033,-79.67400818,36.09737394
11612,1,13929.38786,915,733.8867798,-79.6738822,36.09741725
11613,1,13944.62789,916,734.2740479,-79.67375622,36.09746055
11614,1,13959.86792,917,734.5102539,-79.67363024,36.09750385
11615,1,13975.10795,918,734.836792,-79.67350427,36.09754716
11616,1,13990.34798,919,735.0770264,-79.67337829,36.09759046
11617,1,14005.58801,920,735.4083252,-79.67325231,36.09763377
11618,1,14020.82804,921,735.7294922,-79.67312633,36.09767707
11619,1,14036.06807,922,735.8466797,-79.67300036,36.09772038
11620,1,14051.3081,923,736.012207,-79.67287438,36.09776368
11621,1,14066.54813,924,736.1119385,-79.6727484,36.09780699
11622,1,14081.78816,925,736.2941284,-79.67262243,36.09785029
11623,1,14097.02819,926,736.5539551,-79.67249645,36.09789359
11624,1,14112.26822,927,736.5522461,-79.67237047,36.0979369
11625,1,14127.50826,928,736.7023926,-79.67224449,36.0979802
11626,1,14142.74829,929,736.8661499,-79.67211852,36.09802351
11627,1,14157.98832,930,736.9302368,-79.67199254,36.09806681
11628,1,14173.22835,931,737.0993652,-79.67186656,36.09811012
11629,1,14188.46838,932,737.1472168,-79.67174058,36.09815342
11630,1,14203.70841,933,737.1376953,-79.67161461,36.09819672
11631,1,14218.94844,934,737.2589722,-79.67148863,36.09824003
11632,1,14234.18847,935,737.4922485,-79.67136265,36.09828333
11633,1,14249.4285,936,737.4308472,-79.67123667,36.09832664
11634,1,14264.66853,937,737.4011841,-79.6711107,36.09836994
11635,1,14279.90856,938,737.4772339,-79.67098472,36.09841324
11636,1,14295.14859,939,737.6686401,-79.6708589,36.09845685
11637,1,14310.38862,940,737.5889282,-79.67073385,36.09850187
11638,1,14325.62865,941,737.5991821,-79.6706088,36.0985469
11639,1,14340.86868,942,737.4383545,-79.67048375,36.09859192
11640,1,14356.10871,943,737.1817017,-79.6703587,36.09863694
11641,1,14371.34874,944,736.961731,-79.67023365,36.09868197
11642,1,14386.58877,945,737.0158691,-79.6701086,36.09872699
11643,1,14401.8288,946,737.3954468,-79.66998169,36.09876848
11644,1,14417.06883,947,737.7507324,-79.66985471,36.09880982
11645,1,14432.30886,948,738.0123291,-79.66972773,36.09885116
11646,1,14447.5489,949,738.413208,-79.66960075,36.09889251
11647,1,14462.78893,950,738.7821655,-79.66947377,36.09893385
11648,1,14478.02896,951,739.2054443,-79.66934678,36.09897519
11649,1,14493.26899,952,739.4011841,-79.6692198,36.09901654
11650,1,14508.50902,953,739.5119629,-79.66909282,36.09905788
11651,1,14523.74905,954,739.8289795,-79.66896584,36.09909922
11652,1,14538.98908,955,739.9961548,-79.66883885,36.09914057
11653,1,14554.22911,956,740.2904663,-79.66871187,36.09918191
11654,1,14569.46914,957,740.4454346,-79.66858489,36.09922325
11655,1,14584.70917,958,740.5091553,-79.66845791,36.09926459
11656,1,14599.9492,959,740.6068726,-79.66833093,36.09930594
11657,1,14615.18923,960,740.657959,-79.66820394,36.09934728
11658,1,14630.42926,961,740.6816406,-79.66807696,36.09938862
11659,1,14645.66929,962,740.7401123,-79.66794998,36.09942997
11660,1,14660.90932,963,740.9060059,-79.667823,36.09947131
11661,1,14676.14935,964,740.8423462,-79.66769601,36.09951265
11662,1,14691.38938,965,740.9662476,-79.66756903,36.099554
11663,1,14706.62941,966,740.8718872,-79.66744601,36.09960247
11664,1,14721.86944,967,740.8162842,-79.66732343,36.09965173
11665,1,14737.10947,968,740.5791016,-79.66720086,36.09970099
11666,1,14752.3495,969,740.3146362,-79.66707828,36.09975025
11667,1,14767.58954,970,740.093811,-79.6669557,36.09979951
11668,1,14782.82957,971,739.9696045,-79.66683312,36.09984877
11669,1,14798.0696,972,739.9437256,-79.66671054,36.09989803
11670,1,14813.30963,973,739.9066162,-79.66658796,36.09994729
