OBJECTID,x_coordinate,y_coordinate,Direction,Arc_Angle,Arc_Temp,Arc_straddle,Arc_Angle_All
3354,-78.6339,35.73311,329.9784,0.0006000000001,good,359.9994,0.0006000000001
3355,-78.6339,35.7332,331.3694,2.782,good,357.218,2.782
3356,-78.634,35.7333,333.959,5.1792,good,354.8208,5.1792
3357,-78.6341,35.7334,333.9589,0.0001999999999,good,359.9998,0.0001999999999
3358,-78.6341,35.7335,333.9594,0.001,good,359.999,0.001
3359,-78.6342,35.7336,333.959,0.0008,good,359.9992,0.0008
3360,-78.6342,35.7337,333.9589,0.0001999999999,good,359.9998,0.0001999999999
3361,-78.6343,35.7338,333.959,0.0001999999999,good,359.9998,0.0001999999999
3362,-78.6344,35.7339,333.9589,0.0001999999999,good,359.9998,0.0001999999999
3363,-78.6344,35.734,333.959,0.0001999999999,good,359.9998,0.0001999999999
3364,-78.6345,35.7341,333.959,0,good,360,0
3365,-78.6345,35.7342,333.9589,0.0001999999999,good,359.9998,0.0001999999999
3366,-78.6346,35.7343,333.959,0.0001999999999,good,359.9998,0.0001999999999
3367,-78.6347,35.7344,333.9594,0.0008,good,359.9992,0.0008
3368,-78.6347,35.7345,333.9589,0.001,good,359.999,0.001
3369,-78.6348,35.7346,333.959,0.0001999999999,good,359.9998,0.0001999999999
3370,-78.6348,35.7347,333.959,0,good,360,0
3371,-78.6349,35.7348,333.9594,0.0008,good,359.9992,0.0008
3372,-78.635,35.7349,333.8536,0.2116,good,359.7884,0.2116
3373,-78.635,35.735,333.3284,1.0504,good,358.9496,1.0504
3374,-78.6351,35.7351,333.3284,0,good,360,0
3375,-78.6351,35.7352,333.3284,0,good,360,0
3376,-78.6352,35.7353,333.3284,0,good,360,0
3377,-78.6353,35.7354,333.3284,0,good,360,0
3378,-78.6353,35.7355,333.3284,0,good,360,0
3379,-78.6354,35.73559,333.3284,0,good,360,0
3380,-78.6355,35.73569,333.3284,0,good,360,0
3381,-78.6355,35.73579,333.3284,0,good,360,0
3382,-78.6356,35.73589,333.3282,0.0004,good,359.9996,0.0004
3383,-78.6356,35.73599,333.3284,0.0004,good,359.9996,0.0004
3384,-78.6357,35.73609,333.3284,0,good,360,0
3385,-78.6358,35.73619,333.3284,0,good,360,0
3386,-78.6358,35.73629,333.3284,0,good,360,0
3387,-78.6359,35.73639,333.3284,0,good,360,0
3388,-78.6359,35.73649,333.3284,0,good,360,0
3389,-78.636,35.73659,333.3287,0.0006000000001,good,359.9994,0.0006000000001
3390,-78.6361,35.73669,333.3284,0.0006000000001,good,359.9994,0.0006000000001
3391,-78.6361,35.73679,333.3284,0,good,360,0
3392,-78.6362,35.73689,333.3284,0,good,360,0
3393,-78.6363,35.73699,333.3284,0,good,360,0
3394,-78.6363,35.73708,333.3284,0,good,360,0
3395,-78.6364,35.73718,333.3284,0,good,360,0
3396,-78.6364,35.73728,333.3284,0,good,360,0
3397,-78.6365,35.73738,333.3284,0,good,360,0
3398,-78.6366,35.73748,333.3284,0,good,360,0
3399,-78.6366,35.73758,333.3282,0.0004,good,359.9996,0.0004
3400,-78.6367,35.73768,333.3284,0.0004,good,359.9996,0.0004
3401,-78.6367,35.73778,333.3284,0,good,360,0
3402,-78.6368,35.73788,333.3284,0,good,360,0
3403,-78.6369,35.73798,333.3284,0,good,360,0
3404,-78.6369,35.73808,333.3284,0,good,360,0
3405,-78.637,35.73818,333.3284,0,good,360,0
3406,-78.637,35.73828,333.3284,0,good,360,0
3407,-78.6371,35.73838,333.3284,0,good,360,0
3408,-78.6372,35.73847,333.3284,0,good,360,0
3409,-78.6372,35.73857,333.3287,0.0006000000001,good,359.9994,0.0006000000001
3410,-78.6373,35.73867,333.3289,0.0003999999999,good,359.9996,0.0003999999999
3411,-78.6374,35.73877,333.3292,0.0006000000001,good,359.9994,0.0006000000001
3412,-78.6374,35.73887,333.329,0.0004,good,359.9996,0.0004
3413,-78.6375,35.73897,333.6672,0.6764,good,359.3236,0.6764
3414,-78.6375,35.73907,334.7367,2.139,good,357.861,2.139
3415,-78.6376,35.73917,334.7369,0.0004,good,359.9996,0.0004
3416,-78.6377,35.73927,334.7371,0.0004,good,359.9996,0.0004
3417,-78.6377,35.73937,334.7367,0.0008,good,359.9992,0.0008
3418,-78.6378,35.73947,334.7369,0.0004,good,359.9996,0.0004
3419,-78.6378,35.73957,334.7367,0.0004,good,359.9996,0.0004
3420,-78.6379,35.73967,335.3036,1.1338,good,358.8662,1.1338
3421,-78.6379,35.73977,339.7488,8.8904,good,351.1096,8.8904
3422,-78.638,35.73988,339.749,0.0004,good,359.9996,0.0004
3423,-78.638,35.73998,339.749,0,good,360,0
3424,-78.6381,35.74009,339.7488,0.0004,good,359.9996,0.0004
3425,-78.6381,35.74019,344.3135,9.1294,good,350.8706,9.1294
3426,-78.6382,35.7403,346.0919,3.5568,good,356.4432,3.5568
3427,-78.6382,35.74041,346.0918,0.0002000000001,good,359.9998,0.0002000000001
3428,-78.6382,35.74051,346.0918,0,good,360,0
3429,-78.6383,35.74062,346.5132,0.8428,good,359.1572,0.8428
3430,-78.6383,35.74073,348.6606,4.2948,good,355.7052,4.2948
3431,-78.6383,35.74084,348.6609,0.0006000000001,good,359.9994,0.0006000000001
3432,-78.6384,35.74095,348.661,0.0001999999999,good,359.9998,0.0001999999999
3433,-78.6384,35.74106,348.6606,0.0008,good,359.9992,0.0008
3434,-78.6384,35.74117,348.661,0.0008,good,359.9992,0.0008
3435,-78.6384,35.74127,348.6609,0.0001999999999,good,359.9998,0.0001999999999
3436,-78.6385,35.74138,351.8123,6.3028,good,353.6972,6.3028
3437,-78.6385,35.74149,353.3858,3.147,good,356.853,3.147
3438,-78.6385,35.7416,353.3858,0,good,360,0
3439,-78.6385,35.74171,353.3862,0.0007999999999,good,359.9992,0.0007999999999
3440,-78.6385,35.74182,358.512,10.2516,good,349.7484,10.2516
3441,-78.6385,35.74194,358.6713,0.3186,good,359.6814,0.3186
3442,-78.6385,35.74205,359.1311,0.9196,good,359.0804,0.9196
3443,-78.6385,35.74216,0,718.2622,bad,1.7378,1.7378
3444,-78.6385,35.74227,0,0,good,360,0
3445,-78.6385,35.74238,0.171451,0.342902,good,359.657098,0.342902
3446,-78.6385,35.74249,3.57277,6.802638,good,353.197362,6.802638
3447,-78.6385,35.7426,3.573145,0.00075,good,359.99925,0.00075
3448,-78.6385,35.74271,4.246092,1.345894,good,358.654106,1.345894
3449,-78.6385,35.74282,9.220535,9.948886,good,350.051114,9.948886
3450,-78.6385,35.74293,9.220224,0.000622,good,359.999378,0.000622
3451,-78.6385,35.74304,11.95314,5.465832,good,354.534168,5.465832
3452,-78.6384,35.74315,15.13899,6.3717,good,353.6283,6.3717
3453,-78.6384,35.74326,15.13899,0,good,360,0
3454,-78.6384,35.74337,16.95022,3.62246,good,356.37754,3.62246
3455,-78.6383,35.74347,19.31451,4.72858,good,355.27142,4.72858
3456,-78.6383,35.74358,19.31451,0,good,360,0
3457,-78.6382,35.74368,19.31464,0.00026,good,359.99974,0.00026
3458,-78.6382,35.74379,24.18272,9.73616,good,350.26384,9.73616
3459,-78.6381,35.74389,24.49657,0.6277,good,359.3723,0.6277
3460,-78.6381,35.74399,24.49641,0.00032,good,359.99968,0.00032
3461,-78.638,35.74409,24.49657,0.00032,good,359.99968,0.00032
3462,-78.638,35.74419,24.98641,0.97968,good,359.02032,0.97968
3463,-78.6379,35.74429,26.49965,3.02648,good,356.97352,3.02648
3464,-78.6379,35.74439,26.49931,0.00068,good,359.99932,0.00068
3465,-78.6378,35.74449,26.49965,0.00068,good,359.99932,0.00068
3466,-78.6377,35.74459,26.49931,0.00068,good,359.99932,0.00068
3467,-78.6377,35.74469,26.49948,0.00034,good,359.99966,0.00034
3468,-78.6376,35.74479,26.49965,0.00034,good,359.99966,0.00034
3469,-78.6375,35.74489,26.49965,0,good,360,0
3470,-78.6375,35.74499,26.49931,0.00068,good,359.99932,0.00068
3471,-78.6374,35.74509,26.49931,0,good,360,0
3472,-78.6374,35.74519,26.49965,0.00068,good,359.99932,0.00068
3473,-78.6373,35.74529,26.49965,0,good,360,0
3474,-78.6372,35.74539,27.19157,1.38384,good,358.61616,1.38384
3475,-78.6372,35.74549,27.8317,1.28026,good,358.71974,1.28026
3476,-78.6371,35.74558,27.83119,0.00102,good,359.99898,0.00102
3477,-78.637,35.74568,27.8317,0.00102,good,359.99898,0.00102
3478,-78.637,35.74578,27.83137,0.00066,good,359.99934,0.00066
3479,-78.6369,35.74588,27.8317,0.00066,good,359.99934,0.00066
3480,-78.6369,35.74598,27.83152,0.00036,good,359.99964,0.00036
3481,-78.6368,35.74607,27.83137,0.0003,good,359.9997,0.0003
3482,-78.6367,35.74617,27.8317,0.00066,good,359.99934,0.00066
3483,-78.6367,35.74627,27.83152,0.00036,good,359.99964,0.00036
3484,-78.6366,35.74637,27.83137,0.0003,good,359.9997,0.0003
3485,-78.6365,35.74647,27.8317,0.00066,good,359.99934,0.00066
3486,-78.6365,35.74657,27.83137,0.00066,good,359.99934,0.00066
3487,-78.6364,35.74666,27.83152,0.0003,good,359.9997,0.0003
3488,-78.6363,35.74676,27.83137,0.0003,good,359.9997,0.0003
3489,-78.6363,35.74686,27.83119,0.00036,good,359.99964,0.00036
3490,-78.6362,35.74696,27.83119,0,good,360,0
3491,-78.6362,35.74706,27.73721,0.18796,good,359.81204,0.18796
3492,-78.6361,35.74716,26.25804,2.95834,good,357.04166,2.95834
3493,-78.636,35.74726,26.25838,0.00068,good,359.99932,0.00068
3494,-78.636,35.74736,26.25804,0.00068,good,359.99932,0.00068
3495,-78.6359,35.74745,26.25838,0.00068,good,359.99932,0.00068
3496,-78.6358,35.74755,26.25804,0.00068,good,359.99932,0.00068
3497,-78.6358,35.74765,26.25838,0.00068,good,359.99932,0.00068
3498,-78.6357,35.74775,26.25804,0.00068,good,359.99932,0.00068
3499,-78.6357,35.74785,26.25838,0.00068,good,359.99932,0.00068
3500,-78.6356,35.74795,26.25804,0.00068,good,359.99932,0.00068
3501,-78.6355,35.74805,26.25804,0,good,360,0
3502,-78.6355,35.74815,26.25821,0.00034,good,359.99966,0.00034
3503,-78.6354,35.74825,26.25804,0.00034,good,359.99966,0.00034
3504,-78.6354,35.74835,25.22467,2.06674,good,357.93326,2.06674
3505,-78.6353,35.74845,22.46263,5.52408,good,354.47592,5.52408
3506,-78.6353,35.74855,22.46283,0.0004,good,359.9996,0.0004
3507,-78.6352,35.74866,22.46263,0.0004,good,359.9996,0.0004
3508,-78.6351,35.74876,22.46283,0.0004,good,359.9996,0.0004
3509,-78.6351,35.74886,19.81791,5.28984,good,354.71016,5.28984
3510,-78.635,35.74897,19.74664,0.14254,good,359.85746,0.14254
3511,-78.635,35.74907,19.74651,0.00026,good,359.99974,0.00026
3512,-78.635,35.74918,19.74664,0.00026,good,359.99974,0.00026
3513,-78.6349,35.74928,14.41261,10.66806,good,349.33194,10.66806
3514,-78.6349,35.74939,13.34105,2.14312,good,357.85688,2.14312
3515,-78.6348,35.7495,13.34114,0.00018,good,359.99982,0.00018
3516,-78.6348,35.7496,13.34142,0.00056,good,359.99944,0.00056
3517,-78.6348,35.74971,13.34114,0.00056,good,359.99944,0.00056
3518,-78.6348,35.74982,13.34105,0.00018,good,359.99982,0.00018
3519,-78.6347,35.74993,13.34114,0.00018,good,359.99982,0.00018
3520,-78.6347,35.75004,13.34105,0.00018,good,359.99982,0.00018
3521,-78.6347,35.75015,13.34105,0,good,360,0
3522,-78.6346,35.75025,13.34114,0.00018,good,359.99982,0.00018
3523,-78.6346,35.75036,13.34105,0.00018,good,359.99982,0.00018
3524,-78.6346,35.75047,13.34114,0.00018,good,359.99982,0.00018
3525,-78.6345,35.75058,11.94411,2.79406,good,357.20594,2.79406
3526,-78.6345,35.75069,11.90053,0.08716,good,359.91284,0.08716
3527,-78.6345,35.7508,11.90016,0.00074,good,359.99926,0.00074
3528,-78.6344,35.7509,11.90016,0,good,360,0
3529,-78.6344,35.75101,11.90053,0.00074,good,359.99926,0.00074
3530,-78.6344,35.75112,11.90016,0.00074,good,359.99926,0.00074
3531,-78.6344,35.75123,11.90016,0,good,360,0
3532,-78.6343,35.75134,11.90053,0.00074,good,359.99926,0.00074
3533,-78.6343,35.75145,11.90016,0.00074,good,359.99926,0.00074
3534,-78.6343,35.75156,11.90016,0,good,360,0
3535,-78.6342,35.75166,11.89979,0.00074,good,359.99926,0.00074
3536,-78.6342,35.75177,11.90016,0.00074,good,359.99926,0.00074
3537,-78.6342,35.75188,11.90016,0,good,360,0
3538,-78.6342,35.75199,11.41245,0.97542,good,359.02458,0.97542
3539,-78.6341,35.7521,7.208021,8.408858,good,351.591142,8.408858
3540,-78.6341,35.75221,7.208394,0.000746,good,359.999254,0.000746
3541,-78.6341,35.75232,7.208394,0,good,360,0
3542,-78.6341,35.75243,7.208394,0,good,360,0
3543,-78.6341,35.75254,7.208068,0.000652,good,359.999348,0.000652
3544,-78.634,35.75265,6.440811,1.534514,good,358.465486,1.534514
3545,-78.634,35.75276,4.526702,3.828218,good,356.171782,3.828218
3546,-78.634,35.75287,4.527076,0.000748,good,359.999252,0.000748
3547,-78.634,35.75298,4.305481,0.44319,good,359.55681,0.44319
3548,-78.634,35.75309,3.440198,1.730566,good,358.269434,1.730566
3549,-78.634,35.7532,3.440551,0.000706,good,359.999294,0.000706
3550,-78.634,35.75332,3.440175,0.000752,good,359.999248,0.000752
3551,-78.634,35.75343,2.602613,1.675124,good,358.324876,1.675124
3552,-78.634,35.75354,357.7866,710.367974,bad,9.632026,9.632026
3553,-78.634,35.75365,357.7869,0.0006,good,359.9994,0.0006
3554,-78.634,35.75376,357.7866,0.0006,good,359.9994,0.0006
3555,-78.634,35.75387,355.1866,5.2,good,354.8,5.2
3556,-78.634,35.75398,355.1806,0.012,good,359.988,0.012
3557,-78.634,35.75409,355.1802,0.0008,good,359.9992,0.0008
3558,-78.634,35.7542,355.1806,0.0008,good,359.9992,0.0008
3559,-78.634,35.75431,355.1806,0,good,360,0
3560,-78.634,35.75442,354.7172,0.9268,good,359.0732,0.9268
3561,-78.6341,35.75453,352.925,3.5844,good,356.4156,3.5844
3562,-78.6341,35.75464,352.925,0,good,360,0
3563,-78.6341,35.75476,352.925,0,good,360,0
3564,-78.6341,35.75487,352.9249,0.0002000000001,good,359.9998,0.0002000000001
3565,-78.6341,35.75498,352.925,0.0002000000001,good,359.9998,0.0002000000001
3566,-78.6341,35.75509,352.925,0,good,360,0
3567,-78.6342,35.7552,352.6502,0.5496,good,359.4504,0.5496
3568,-78.6342,35.75531,352.5755,0.1494,good,359.8506,0.1494
3569,-78.6342,35.75542,352.5752,0.0006,good,359.9994,0.0006
3570,-78.6342,35.75553,352.5751,0.0001999999999,good,359.9998,0.0001999999999
3571,-78.6342,35.75564,352.5752,0.0001999999999,good,359.9998,0.0001999999999
3572,-78.6342,35.75575,352.5755,0.0006,good,359.9994,0.0006
3573,-78.6343,35.75586,352.5752,0.0006,good,359.9994,0.0006
3574,-78.6343,35.75597,352.5751,0.0001999999999,good,359.9998,0.0001999999999
3575,-78.6343,35.75608,352.5756,0.001,good,359.999,0.001
3576,-78.6343,35.75619,352.5751,0.001,good,359.999,0.001
3577,-78.6343,35.7563,352.1869,0.7764,good,359.2236,0.7764
3578,-78.6344,35.75641,351.6692,1.0354,good,358.9646,1.0354
3579,-78.6344,35.75652,351.6692,0,good,360,0
3580,-78.6344,35.75663,351.6688,0.0008,good,359.9992,0.0008
3581,-78.6344,35.75674,351.6692,0.0008,good,359.9992,0.0008
3582,-78.6344,35.75685,351.6688,0.0008,good,359.9992,0.0008
3583,-78.6345,35.75696,351.6692,0.0008,good,359.9992,0.0008
3584,-78.6345,35.75707,351.6688,0.0008,good,359.9992,0.0008
3585,-78.6345,35.75718,351.6692,0.0008,good,359.9992,0.0008
3586,-78.6345,35.75729,351.6688,0.0008,good,359.9992,0.0008
3587,-78.6345,35.7574,350.4876,2.3624,good,357.6376,2.3624
3588,-78.6346,35.75751,348.313,4.3492,good,355.6508,4.3492
3589,-78.6346,35.75762,348.313,0,good,360,0
3590,-78.6346,35.75772,348.313,0,good,360,0
3591,-78.6346,35.75783,347.4916,1.6428,good,358.3572,1.6428
3592,-78.6347,35.75794,346.4803,2.0226,good,357.9774,2.0226
3593,-78.6347,35.75805,344.3144,4.3318,good,355.6682,4.3318
3594,-78.6347,35.75816,340.5662,7.4964,good,352.5036,7.4964
3595,-78.6348,35.75826,339.9915,1.1494,good,358.8506,1.1494
3596,-78.6348,35.75837,339.4982,0.9866,good,359.0134,0.9866
3597,-78.6349,35.75847,339.4983,0.0001999999999,good,359.9998,0.0001999999999
3598,-78.6349,35.75857,339.4982,0.0001999999999,good,359.9998,0.0001999999999
3599,-78.635,35.75868,339.4983,0.0001999999999,good,359.9998,0.0001999999999
3600,-78.635,35.75878,339.4979,0.0007999999999,good,359.9992,0.0007999999999
3601,-78.6351,35.75889,339.4983,0.0007999999999,good,359.9992,0.0007999999999
3602,-78.6351,35.75899,339.4987,0.0008,good,359.9992,0.0008
3603,-78.6352,35.75909,338.9585,1.0804,good,358.9196,1.0804
3604,-78.6352,35.7592,338.0577,1.8016,good,358.1984,1.8016
3605,-78.6353,35.7593,338.0572,0.001,good,359.999,0.001
3606,-78.6353,35.7594,338.0576,0.0007999999999,good,359.9992,0.0007999999999
3607,-78.6354,35.75951,338.0574,0.0004,good,359.9996,0.0004
3608,-78.6354,35.75961,338.0576,0.0004,good,359.9996,0.0004
3609,-78.6355,35.75971,338.0576,0,good,360,0
3610,-78.6355,35.75982,338.0574,0.0004,good,359.9996,0.0004
3611,-78.6356,35.75992,338.0576,0.0004,good,359.9996,0.0004
3612,-78.6356,35.76002,338.0572,0.0007999999999,good,359.9992,0.0007999999999
3613,-78.6357,35.76012,338.0576,0.0007999999999,good,359.9992,0.0007999999999
3614,-78.6357,35.76023,338.0577,0.0002000000001,good,359.9998,0.0002000000001
3615,-78.6358,35.76033,336.2927,3.53,good,356.47,3.53
3616,-78.6358,35.76043,336.2557,0.074,good,359.926,0.074
3617,-78.6359,35.76053,336.2555,0.0004,good,359.9996,0.0004
3618,-78.6359,35.76064,336.2553,0.0004,good,359.9996,0.0004
3619,-78.636,35.76074,336.2557,0.0008,good,359.9992,0.0008
3620,-78.6361,35.76084,336.2552,0.001,good,359.999,0.001
3621,-78.6361,35.76094,336.2557,0.001,good,359.999,0.001
3622,-78.6362,35.76104,336.2552,0.001,good,359.999,0.001
3623,-78.6362,35.76114,336.2557,0.001,good,359.999,0.001
3624,-78.6363,35.76125,336.2557,0,good,360,0
3625,-78.6363,35.76135,336.2552,0.001,good,359.999,0.001
3626,-78.6364,35.76145,336.2557,0.001,good,359.999,0.001
3627,-78.6364,35.76155,336.2552,0.001,good,359.999,0.001
3628,-78.6365,35.76165,336.2557,0.001,good,359.999,0.001
3629,-78.6365,35.76175,336.2553,0.0008,good,359.9992,0.0008
3630,-78.6366,35.76186,335.7206,1.0694,good,358.9306,1.0694
3631,-78.6367,35.76196,334.9767,1.4878,good,358.5122,1.4878
3632,-78.6367,35.76206,334.9769,0.0004,good,359.9996,0.0004
3633,-78.6368,35.76216,334.9767,0.0004,good,359.9996,0.0004
3634,-78.6368,35.76226,334.9766,0.0001999999999,good,359.9998,0.0001999999999
3635,-78.6369,35.76236,334.9767,0.0001999999999,good,359.9998,0.0001999999999
3636,-78.6369,35.76246,334.9767,0,good,360,0
3637,-78.637,35.76256,334.9769,0.0004,good,359.9996,0.0004
3638,-78.6371,35.76266,334.9767,0.0004,good,359.9996,0.0004
3639,-78.6371,35.76276,335.708,1.4626,good,358.5374,1.4626
3640,-78.6372,35.76286,336.1405,0.865,good,359.135,0.865
3641,-78.6372,35.76297,336.1405,0,good,360,0
3642,-78.6373,35.76307,336.1405,0,good,360,0
3643,-78.6373,35.76317,336.1407,0.0004,good,359.9996,0.0004
3644,-78.6374,35.76327,336.1405,0.0004,good,359.9996,0.0004
3645,-78.6375,35.76337,336.1405,0,good,360,0
3646,-78.6375,35.76347,336.1405,0,good,360,0
3647,-78.6376,35.76358,336.1407,0.0004,good,359.9996,0.0004
3648,-78.6376,35.76368,336.1409,0.0004,good,359.9996,0.0004
3649,-78.6377,35.76378,336.141,0.0002000000001,good,359.9998,0.0002000000001
3650,-78.6377,35.76388,336.141,0,good,360,0
3651,-78.6378,35.76398,336.1409,0.0002000000001,good,359.9998,0.0002000000001
3652,-78.6378,35.76408,336.141,0.0002000000001,good,359.9998,0.0002000000001
3653,-78.6379,35.76418,336.1407,0.0006000000001,good,359.9994,0.0006000000001
3654,-78.638,35.76429,336.1412,0.001,good,359.999,0.001
3655,-78.638,35.76439,336.1407,0.001,good,359.999,0.001
3656,-78.6381,35.76449,336.141,0.0006000000001,good,359.9994,0.0006000000001
3657,-78.6381,35.76459,336.141,0,good,360,0
3658,-78.6382,35.76469,336.1409,0.0002000000001,good,359.9998,0.0002000000001
3659,-78.6382,35.76479,336.141,0.0002000000001,good,359.9998,0.0002000000001
3660,-78.6383,35.7649,336.141,0,good,360,0
3661,-78.6383,35.765,336.1409,0.0002000000001,good,359.9998,0.0002000000001
3662,-78.6384,35.7651,336.141,0.0002000000001,good,359.9998,0.0002000000001
3663,-78.6385,35.7652,336.141,0,good,360,0
3664,-78.6385,35.7653,336.1409,0.0002000000001,good,359.9998,0.0002000000001
3665,-78.6386,35.7654,336.141,0.0002000000001,good,359.9998,0.0002000000001
3666,-78.6386,35.76551,336.141,0,good,360,0
3667,-78.6387,35.76561,335.0405,2.201,good,357.799,2.201
3668,-78.6387,35.76571,334.8269,0.4272,good,359.5728,0.4272
3669,-78.6388,35.76581,334.8271,0.0003999999999,good,359.9996,0.0003999999999
3670,-78.6388,35.76591,334.8269,0.0003999999999,good,359.9996,0.0003999999999
3671,-78.6389,35.76601,334.8271,0.0003999999999,good,359.9996,0.0003999999999
3672,-78.639,35.76611,336.0648,2.4754,good,357.5246,2.4754
3673,-78.639,35.76621,336.696,1.2624,good,358.7376,1.2624
3674,-78.6391,35.76631,336.6965,0.001,good,359.999,0.001
3675,-78.6391,35.76642,336.6961,0.0008,good,359.9992,0.0008
3676,-78.6392,35.76652,336.6963,0.0004,good,359.9996,0.0004
3677,-78.6392,35.76662,336.6965,0.0004,good,359.9996,0.0004
3678,-78.6393,35.76672,336.696,0.001,good,359.999,0.001
3679,-78.6393,35.76682,336.6965,0.001,good,359.999,0.001
3680,-78.6394,35.76693,336.696,0.001,good,359.999,0.001
3681,-78.6395,35.76703,336.6965,0.001,good,359.999,0.001
3682,-78.6395,35.76713,334.4447,4.5036,good,355.4964,4.5036
3683,-78.6396,35.76723,333.3956,2.0982,good,357.9018,2.0982
3684,-78.6396,35.76733,333.3953,0.0006,good,359.9994,0.0006
3685,-78.6397,35.76743,333.3956,0.0006,good,359.9994,0.0006
3686,-78.6398,35.76753,333.3953,0.0006,good,359.9994,0.0006
3687,-78.6398,35.76763,333.3956,0.0006,good,359.9994,0.0006
3688,-78.6399,35.76773,333.3953,0.0006,good,359.9994,0.0006
3689,-78.6399,35.76783,332.0157,2.7592,good,357.2408,2.7592
3690,-78.64,35.76792,331.8456,0.3402,good,359.6598,0.3402
3691,-78.6401,35.76802,331.8457,0.0002000000001,good,359.9998,0.0002000000001
3692,-78.6401,35.76812,331.8456,0.0002000000001,good,359.9998,0.0002000000001
